Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Midterm_Score,Assignments_Avg,Quizzes_Avg,Projects_Score,Total_Score
S5495,Ahmed,Johnson,student4495@university.com,Female,21,Business,85.09,78.98,83.58,80.43,84.57,78.0405
S5496,John,Davis,student4496@university.com,Female,22,Mathematics,68.4,65.33,60.67,67.69,96.2,75.854
S5497,Maria,Brown,student4497@university.com,Male,19,CS,83.57,60.5,90.5,79.71,57.81,60.278999999999996
S5498,Ali,Smith,student4498@university.com,Female,22,Business,91.59,45.65,60.99,82.27,63.47,60.794
S5499,Ahmed,Brown,student4499@university.com,Female,23,Engineering,92.63,53.22,50.5,85.33,64.7,59.7285
S5500,Ahmed,Smith,student4500@university.com,Male,18,Mathematics,58.61,53.43,75.4,91.12,65.26,62.7445
S5501,Ali,Jones,student4501@university.com,Female,20,CS,74.31,96.12,86.32,57.99,66.4,76.4075
S5502,Ahmed,Jones,student4502@university.com,Male,24,CS,86.7,65.95,67.48,97.21,84.85,74.343
S5503,Ali,Smith,student4503@university.com,Male,19,CS,88.7,42.52,87.44,70.54,63.54,67.105
S5504,Maria,Brown,student4504@university.com,Female,20,CS,89.23,48.33,71.92,93.02,64.3,62.751999999999995
S5505,John,Smith,student4505@university.com,Female,18,Mathematics,61.41,44.74,58.59,61.02,78.52,59.4625
S5506,Ali,Davis,student4506@university.com,Male,19,Mathematics,59.63,75.33,54.53,51.45,59.67,60.06
S5507,Sara,Johnson,student4507@university.com,Female,20,Engineering,79.5,51.2,85.53,78.67,68.24,70.486
S5508,Liam,Jones,student4508@university.com,Female,20,Engineering,87.05,69.91,69.29,66.23,52.9,60.653000000000006
S5509,Liam,Johnson,student4509@university.com,Male,19,Engineering,65.96,62.2,95.64,99.22,97.63,82.317
S5510,Ali,Davis,student4510@university.com,Male,20,Business,55.24,88.23,77.01,55.22,65.87,74.29400000000001
S5511,Liam,Davis,student4511@university.com,Female,20,Engineering,85.84,59.23,67.42,52.37,92.5,66.6545
S5512,Ahmed,Jones,student4512@university.com,Male,19,Mathematics,64.98,67.5,67.45,52.25,76.5,77.45
S5513,Omar,Jones,student4513@university.com,Female,24,Business,58.32,83.28,56.57,60.84,61.41,61.637
S5514,Omar,Davis,student4514@university.com,Female,20,Mathematics,57.39,66,79.69,78.96,59.67,71.2905
S5515,Liam,Williams,student4515@university.com,Female,20,Business,65.75,87.59,79.11,75.28,84.75,74.6705
S5516,Maria,Johnson,student4516@university.com,Female,24,Engineering,79.63,79.7,90,67.5,98.24,85.942
S5517,Emma,Johnson,student4517@university.com,Male,21,Engineering,67.92,64.63,60.06,54.44,59.15,56.835
S5518,Maria,Williams,student4518@university.com,Female,23,Engineering,51.03,70.24,64.54,61.69,55.77,63.382000000000005
S5519,Emma,Brown,student4519@university.com,Male,21,Business,54.85,98.03,54.86,59.21,69.35,65.05199999999999
S5520,Omar,Johnson,student4520@university.com,Female,18,Mathematics,64.53,79.7,64.77,87.28,69.69,76.278
S5521,Omar,Smith,student4521@university.com,Female,21,CS,82.99,94.3,71.41,89,90.31,89.747
S5522,Ali,Davis,student4522@university.com,Male,21,Mathematics,54.93,50.73,98.2,88.85,73.44,68.039
S5523,John,Davis,student4523@university.com,Female,18,Engineering,78.03,68.99,82.65,98.45,53.12,69.357
S5524,Sara,Williams,student4524@university.com,Male,20,Business,55.99,94.52,89.14,94.21,96.03,84.7515
S5525,Maria,Johnson,student4525@university.com,Male,20,Business,60.58,59.36,66.28,74.89,68.66,60.978
S5526,Ahmed,Brown,student4526@university.com,Female,21,Engineering,58.61,98.06,57.23,70.75,83.43,72.77
S5527,Emma,Johnson,student4527@university.com,Female,18,Business,53.36,45.82,62.84,95.79,83.37,80.614
S5528,Liam,Davis,student4528@university.com,Female,20,Engineering,83.57,94.16,62.82,80.56,52.82,65.899
S5529,Ahmed,Jones,student4529@university.com,Female,22,Mathematics,73.17,66.71,79.16,64.72,50.18,60.114000000000004
S5530,John,Smith,student4530@university.com,Male,19,Business,91.55,44.42,67.07,78.22,54.4,55.588
S5531,Emma,Williams,student4531@university.com,Female,19,CS,54.94,92.77,92.87,99.61,97.83,85.451
S5532,Maria,Jones,student4532@university.com,Female,23,Business,57.24,55.12,99.43,92.47,89.7,78.0645
S5533,Ali,Brown,student4533@university.com,Female,19,Engineering,65.32,41.34,67.16,64.06,56.6,58.823499999999996
S5534,Ahmed,Jones,student4534@university.com,Female,21,CS,88.29,48.15,85.25,97.65,80.74,72.592
S5535,John,Jones,student4535@university.com,Female,19,Engineering,65.29,79.55,82.87,99.07,80.6,71.9275
S5536,Maria,Brown,student4536@university.com,Male,19,Business,70.42,98.67,59.72,61.56,50.03,64.49849999999999
S5537,Omar,Jones,student4537@university.com,Female,22,CS,65.08,46.69,95.9,94.78,71.45,64.4265
S5538,Omar,Williams,student4538@university.com,Male,20,CS,54.01,67.72,59.97,94.16,85.59,82.5515
S5539,Maria,Davis,student4539@university.com,Female,22,Business,96.97,50.84,86.85,51.99,59.34,57.181999999999995
S5540,Maria,Johnson,student4540@university.com,Female,21,CS,77.43,84.7,67.38,83.48,92.55,80.32749999999999
S5541,Maria,Jones,student4541@university.com,Female,19,Mathematics,89.39,47.08,68.35,65.26,83.02,68.344
S5542,Emma,Williams,student4542@university.com,Male,24,CS,82.92,54.39,72.77,83.73,50.35,62.602000000000004
S5543,Maria,Johnson,student4543@university.com,Female,20,CS,75.71,51.78,93.23,95.68,92.75,75.6245
S5544,Ahmed,Johnson,student4544@university.com,Male,23,Mathematics,54.48,73.15,57.01,74.94,50.97,63.16649999999999
S5545,John,Jones,student4545@university.com,Male,23,Engineering,82.14,92.39,52.73,70.72,94.4,82.7025
S5546,Emma,Williams,student4546@university.com,Female,19,Engineering,57.77,70.67,70.1,96.08,66.69,66.99549999999999
S5547,Maria,Davis,student4547@university.com,Male,19,Mathematics,70.72,43.49,52.78,98.71,84.93,65.843
S5548,Sara,Jones,student4548@university.com,Female,23,CS,81.46,73.8,84.38,53.11,89.37,79.22149999999999
S5549,Liam,Brown,student4549@university.com,Female,23,Business,89.11,87.85,88.02,96.14,64.06,71.34
S5550,Sara,Johnson,student4550@university.com,Male,24,Mathematics,84.25,47.93,92.74,54.14,67.82,71.263
S5551,John,Jones,student4551@university.com,Female,21,Business,83.58,44.36,87.19,66.86,75.48,63.754999999999995
S5552,Omar,Johnson,student4552@university.com,Female,19,Engineering,57.45,51.27,95.82,88.13,79.13,75.613
S5553,Ali,Williams,student4553@university.com,Male,23,Mathematics,67.31,84.77,87.42,88.85,64.6,73.44349999999999
S5554,Ali,Smith,student4554@university.com,Male,24,Business,52.15,75.5,96.8,86.29,99.62,78.4525
S5555,Liam,Jones,student4555@university.com,Male,18,CS,85.97,72.44,59.66,51.96,86.85,72.0985
S5556,Omar,Davis,student4556@university.com,Male,23,Mathematics,97.63,54.97,74.99,56.65,63.71,62.8495
S5557,Emma,Jones,student4557@university.com,Male,20,Business,63.21,59.93,99.7,96.81,82.02,75.699
S5558,Emma,Johnson,student4558@university.com,Male,20,Mathematics,54.38,97.95,84.08,54.07,71.77,73.8425
S5559,Emma,Williams,student4559@university.com,Female,18,Mathematics,73.78,54.44,93.93,53.93,93.02,76.077
S5560,Ali,Brown,student4560@university.com,Male,21,Engineering,92.83,94.1,51.52,91.78,66.45,65.2435
S5561,Sara,Davis,student4561@university.com,Male,19,Engineering,77.6,74.83,93.59,82.06,59.39,77.786
S5562,Ali,Williams,student4562@university.com,Female,19,CS,52.34,47.4,84.89,67.58,52.31,65.45700000000001
S5563,Ahmed,Jones,student4563@university.com,Female,23,Engineering,98.71,68.04,58.54,58.29,99.22,70.14949999999999
S5564,Maria,Brown,student4564@university.com,Male,20,Engineering,91.43,96.91,51.28,94.21,67.96,78.07
S5565,Emma,Williams,student4565@university.com,Male,21,Engineering,56.58,65.11,63,99.43,61.03,62.480999999999995
S5566,Sara,Smith,student4566@university.com,Female,21,Business,96.09,91.8,95.79,52.5,74.59,78.37299999999999
S5567,John,Davis,student4567@university.com,Male,21,Mathematics,72.53,55.39,83.41,77.71,64.58,65.7225
S5568,Liam,Johnson,student4568@university.com,Male,23,Engineering,68.59,74.26,95.97,63.07,61.65,71.8315
S5569,John,Williams,student4569@university.com,Female,19,Business,73.05,90.63,72.31,91.62,80.82,79.44399999999999
S5570,Maria,Williams,student4570@university.com,Male,21,Mathematics,91.73,95.24,96.83,67.3,53.74,73.88250000000001
S5571,Sara,Smith,student4571@university.com,Female,23,Engineering,82.97,69.15,73.15,85.73,75.45,68.96300000000001
S5572,Ali,Jones,student4572@university.com,Male,23,Engineering,52.96,78.38,60.21,76.98,69.37,67.2125
S5573,Ali,Davis,student4573@university.com,Female,18,Mathematics,97.88,40.18,57.57,77.08,76.63,62.026999999999994
S5574,Ahmed,Davis,student4574@university.com,Female,22,Business,57.39,55.19,99.69,92.9,66.02,64.65799999999999
S5575,Ahmed,Johnson,student4575@university.com,Female,21,Business,87.28,56.72,66.69,73.52,78.52,65.2945
S5576,Ali,Williams,student4576@university.com,Male,22,CS,81.81,45.61,58,92.28,54.09,63.5265
S5577,John,Brown,student4577@university.com,Female,19,Mathematics,59.38,56.78,50.42,68.17,68.81,68.6175
S5578,Liam,Williams,student4578@university.com,Male,23,CS,58.54,59.27,64.28,58.74,61.87,62.245
S5579,Emma,Johnson,student4579@university.com,Female,24,Business,93.52,98.13,94.46,72.77,71.9,74.8205
S5580,John,Williams,student4580@university.com,Female,21,Engineering,70.98,80.12,76.7,74.92,69.92,79.431
S5581,Liam,Smith,student4581@university.com,Female,24,CS,82.73,65.56,81.62,73.92,81.56,77.69200000000001
S5582,Ahmed,Williams,student4582@university.com,Male,20,Business,75.2,99.28,96.12,90.42,81.44,79.58399999999999
S5583,Maria,Williams,student4583@university.com,Male,19,Business,86.37,49.19,75.64,78.23,70.67,58.571000000000005
S5584,Liam,Brown,student4584@university.com,Female,18,Engineering,73.96,68.56,91.91,94.42,59.08,74.3515
S5585,Ali,Smith,student4585@university.com,Male,18,Mathematics,64.37,78.82,66.19,75.71,79.1,76.1475
S5586,Ahmed,Smith,student4586@university.com,Male,22,Business,68.17,43.33,98.86,61.24,98.33,70.64150000000001
S5587,Ahmed,Williams,student4587@university.com,Male,23,CS,92.95,83.02,53.94,56.47,59.27,63.562
S5588,Emma,Davis,student4588@university.com,Female,22,Engineering,73.4,45.99,86.24,93.42,53.45,64.5515
S5589,Ali,Brown,student4589@university.com,Male,20,Mathematics,60.67,48.42,83.03,52.81,63.23,61.94749999999999
S5590,Emma,Williams,student4590@university.com,Female,20,Mathematics,96.73,49.58,59.58,55.88,70.65,66.28450000000001
S5591,Ali,Williams,student4591@university.com,Female,18,Mathematics,89.83,95.73,69.44,53.18,65.31,70.254
S5592,Emma,Johnson,student4592@university.com,Female,24,Business,52.78,80.99,65.64,71.19,91.74,80.97800000000001
S5593,Liam,Johnson,student4593@university.com,Male,21,Mathematics,99.95,79.33,54.72,76.63,74.65,68.50800000000001
S5594,John,Davis,student4594@university.com,Female,18,Business,84.75,73.33,79.24,50.99,62.31,64.465
S5595,Maria,Brown,student4595@university.com,Male,18,Engineering,58.01,57.57,99.68,75.78,97.51,82.33600000000001
S5596,Maria,Jones,student4596@university.com,Male,24,Engineering,61.86,77.25,77.98,69.69,56.25,70.70100000000001
S5597,Ali,Johnson,student4597@university.com,Female,24,Mathematics,84.62,64.61,77.26,88.68,56.15,72.076
S5598,Sara,Jones,student4598@university.com,Female,20,Engineering,88.99,48.72,52.02,91.5,62.26,62.3415
S5599,Omar,Smith,student4599@university.com,Female,24,CS,61.95,81.38,56.96,84.25,53.84,56.5955
S5600,Ahmed,Johnson,student4600@university.com,Male,22,CS,62.85,47.77,75.66,73.67,87.58,78.3655
S5601,Ahmed,Johnson,student4601@university.com,Male,20,Business,65.36,51.44,99.26,60.81,65.64,68.21050000000001
S5602,Ali,Brown,student4602@university.com,Female,24,Mathematics,79.9,89.06,93.83,92.36,86.49,89.46900000000001
S5603,Liam,Davis,student4603@university.com,Female,23,Business,58.59,79.61,67.01,67.08,88.14,69.9255
S5604,Emma,Jones,student4604@university.com,Male,20,Engineering,55.21,77.86,77.15,67.81,61.88,68.1815
S5605,Sara,Johnson,student4605@university.com,Male,20,Mathematics,83.94,65.09,77.64,95.8,75.92,69.4455
S5606,John,Johnson,student4606@university.com,Female,18,Business,88.95,63.78,84.27,98.78,75.98,82.217
S5607,Emma,Brown,student4607@university.com,Male,21,Mathematics,75.05,81.42,84.39,94.91,93.57,89.4435
S5608,Emma,Brown,student4608@university.com,Male,18,Mathematics,68.19,84.4,89.49,99.91,51.28,70.4685
S5609,Ali,Davis,student4609@university.com,Male,19,Business,71.6,70.61,51.25,93.45,65.84,62.916
S5610,Ali,Jones,student4610@university.com,Male,20,Mathematics,69.42,98.16,97.18,85.22,94.12,80.2565
S5611,Liam,Smith,student4611@university.com,Male,24,Engineering,98,97.34,53.5,64.69,61.84,69.2995
S5612,Ahmed,Davis,student4612@university.com,Male,24,CS,88.4,64.75,73.81,97.65,56.84,68.056
S5613,Ali,Smith,student4613@university.com,Female,24,CS,60.4,89.24,95.98,93.83,78.81,84.7415
S5614,Ali,Williams,student4614@university.com,Male,20,Mathematics,69.21,72.6,74.38,62.04,65.29,62.8305
S5615,Ali,Johnson,student4615@university.com,Female,24,CS,77.2,70.71,53.18,74.46,73.36,67.80749999999999
S5616,Liam,Jones,student4616@university.com,Female,19,Mathematics,80.65,43.3,61.46,53.5,91,59.403999999999996
S5617,Ahmed,Davis,student4617@university.com,Male,20,Business,73.41,74.44,78.93,97.67,76.03,74.864
S5618,John,Johnson,student4618@university.com,Female,24,Engineering,90.51,94.03,54.39,78.64,75.79,71.8065
S5619,John,Jones,student4619@university.com,Female,20,CS,88.38,86.81,71.18,62.26,63.91,75.8
S5620,Omar,Jones,student4620@university.com,Female,23,Business,75.26,87.18,66.45,64.62,89.64,76.20100000000001
S5621,Omar,Jones,student4621@university.com,Male,20,Engineering,92.72,49.6,90.76,99.03,86.99,75.60900000000001
S5622,Ali,Johnson,student4622@university.com,Female,19,CS,87.55,61.51,55.51,80.78,61.71,60.773999999999994
S5623,Omar,Davis,student4623@university.com,Male,18,CS,88.93,53.99,84.14,71.03,66,71.4625
S5624,Ahmed,Brown,student4624@university.com,Female,20,Engineering,97.82,58.95,70.33,74.99,89.43,67.525
S5625,Liam,Johnson,student4625@university.com,Female,21,Business,63.32,74.77,79.39,54.93,67.89,64.9365
S5626,John,Jones,student4626@university.com,Female,19,Business,63.38,61.89,60.28,53.75,70.18,72.87700000000001
S5627,Emma,Davis,student4627@university.com,Female,22,CS,94.45,73.64,80.49,79.64,68.22,72.91449999999999
S5628,John,Williams,student4628@university.com,Male,23,Engineering,88.61,66.31,83.7,75.6,58.08,67.8655
S5629,John,Smith,student4629@university.com,Female,19,Business,96.33,57.2,53.51,67.96,67.04,61.027
S5630,Ahmed,Jones,student4630@university.com,Female,18,Engineering,53.16,45.72,91.22,78.31,90.15,81.947
S5631,Omar,Williams,student4631@university.com,Male,24,Engineering,81.39,93.51,93.06,53.63,74.55,72.68599999999999
S5632,Emma,Brown,student4632@university.com,Male,24,CS,57.23,40.68,53.18,97.2,72.91,60.196999999999996
S5633,Ahmed,Jones,student4633@university.com,Male,19,Engineering,75.19,40.1,80.16,64.69,57.82,54.971500000000006
S5634,Ali,Williams,student4634@university.com,Female,22,Engineering,57.79,89.61,79.7,53.59,58.88,63.822
S5635,Liam,Jones,student4635@university.com,Male,24,Mathematics,56.4,99.81,50.62,58.48,52.15,70.4125
S5636,Maria,Johnson,student4636@university.com,Male,23,Engineering,50.61,83.63,67.12,54.77,50.7,66.87450000000001
S5637,John,Davis,student4637@university.com,Male,21,Business,81.51,40.92,98.45,58.93,74.4,70.436
S5638,Maria,Williams,student4638@university.com,Male,22,CS,67.95,53.6,77.77,70.84,70.46,74.29750000000001
S5639,Liam,Davis,student4639@university.com,Male,19,CS,55.26,98.31,96.66,86.9,63.77,73.154
S5640,Liam,Johnson,student4640@university.com,Male,22,Engineering,66.14,88.52,83.78,63.62,99.5,76.127
S5641,Ahmed,Johnson,student4641@university.com,Female,24,Engineering,58.45,74.01,51.42,71.8,69.9,67.287
S5642,Ahmed,Davis,student4642@university.com,Male,24,Business,97.08,54.21,53.89,96.44,89.44,75.01849999999999
S5643,Ahmed,Williams,student4643@university.com,Female,19,Mathematics,66,40.86,86.11,64.79,60.53,63.5485
S5644,Maria,Davis,student4644@university.com,Male,24,CS,66.7,41.25,77.73,89.74,62.35,60.658500000000004
S5645,Ahmed,Davis,student4645@university.com,Male,24,Mathematics,91.99,76.72,56.36,57.89,78.42,68.7245
S5646,Liam,Smith,student4646@university.com,Male,21,Business,82.39,41.31,80.7,58.92,50.2,57.42600000000001
S5647,Ali,Williams,student4647@university.com,Female,21,CS,85.51,99.62,90.51,72.81,50.87,65.434
S5648,Ahmed,Smith,student4648@university.com,Male,18,Business,81.8,51,87.65,61.71,57.11,61.4315
S5649,Sara,Jones,student4649@university.com,Male,21,Engineering,97.31,82.64,62.31,95.15,61.16,67.213
S5650,Omar,Davis,student4650@university.com,Male,20,Business,60.35,49.3,62.91,52.54,76.39,62.54499999999999
S5651,Maria,Jones,student4651@university.com,Male,22,Engineering,99.45,72.41,98.39,79.86,84.31,74.0915
S5652,Sara,Williams,student4652@university.com,Female,22,Mathematics,91.55,44.84,94.37,80.21,65.59,76.97200000000001
S5653,Ahmed,Davis,student4653@university.com,Female,19,CS,79.45,86.01,65.92,53.3,61.95,71.3495
S5654,Liam,Jones,student4654@university.com,Female,21,CS,83.12,75.1,91.2,86.63,91.14,80.5275
S5655,Ali,Brown,student4655@university.com,Female,18,Mathematics,82.44,45.17,58.09,73.44,58.14,65.62
S5656,John,Johnson,student4656@university.com,Female,24,Engineering,52.92,90.92,59.84,86.15,83.92,81.30749999999999
S5657,Emma,Davis,student4657@university.com,Male,18,CS,60.9,72.82,59.06,91.35,96.57,76.538
S5658,Omar,Johnson,student4658@university.com,Male,18,Business,98.07,95.3,54.39,66.14,61.61,65.583
S5659,Emma,Smith,student4659@university.com,Male,23,Engineering,76.72,95,92.73,74.22,54.35,77.01650000000001
S5660,Ahmed,Jones,student4660@university.com,Female,24,CS,68.92,95.23,78.94,63.04,98.99,82.8565
S5661,Omar,Smith,student4661@university.com,Male,20,Business,88.1,44.67,62.95,60.08,63.54,56.903
S5662,Omar,Davis,student4662@university.com,Female,21,Business,76.23,47.26,92.43,50.03,63.78,67.94550000000001
S5663,Ali,Johnson,student4663@university.com,Male,24,CS,50.66,99.26,90.13,98.18,74.19,75.4035
S5664,Omar,Johnson,student4664@university.com,Female,18,Mathematics,86.81,69.26,55.05,72.05,61.55,61.8815
S5665,Maria,Jones,student4665@university.com,Male,24,Mathematics,86.61,54.29,82.21,50.65,99.64,70.97949999999999
S5666,Sara,Davis,student4666@university.com,Male,20,CS,58.26,86.18,86.09,50.45,52.15,64.32050000000001
S5667,Sara,Brown,student4667@university.com,Male,22,Business,97.83,55.86,85.79,64.42,72.57,59.680499999999995
S5668,Sara,Brown,student4668@university.com,Male,19,Mathematics,61.2,83.63,86.16,50.7,77.42,81.3145
S5669,Maria,Jones,student4669@university.com,Female,21,Mathematics,72.89,90.24,58.47,68.73,73.35,66.8445
S5670,Emma,Davis,student4670@university.com,Male,21,Mathematics,55.74,87.06,65.75,53.15,76.03,65.95049999999999
S5671,Ali,Jones,student4671@university.com,Male,23,Engineering,80.16,56.44,92.21,51.96,99.38,70.63749999999999
S5672,Omar,Davis,student4672@university.com,Male,22,Mathematics,68.77,64.1,94.92,83.47,93.85,80.16499999999999
S5673,Maria,Smith,student4673@university.com,Female,21,CS,67.66,64.8,63.96,95.34,65.42,76.444
S5674,Sara,Jones,student4674@university.com,Male,23,CS,91.35,69.48,51.15,70.47,77.57,64.4325
S5675,Ahmed,Davis,student4675@university.com,Male,23,Engineering,50.48,50.04,92.99,91.84,50.02,59.3895
S5676,John,Brown,student4676@university.com,Male,23,Engineering,89.9,67.15,68.85,51.46,70.48,65.60000000000001
S5677,Omar,Davis,student4677@university.com,Male,21,CS,78.57,70.65,66.47,88.88,58.19,65.658
